Order_ID,Agent_Age,Order_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
heke604150121,21,4.7,22.753659,75.903365,22.883659,76.033365,2022-03-16,17:10:00,17:15:00,Cloudy,Medium ,scooter ,Metropolitian ,175.0,Outdoors
mleb942163074,25,4.6,12.304569,76.643622,12.384569,76.723622,2022-03-06,17:20:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,75.0,Electronics
obhg842862910,39,4.9,26.891191,75.802083,26.911191,75.822083,2022-04-03,10:25:00,10:30:00,Fog,Low ,motorcycle ,Metropolitian ,95.0,Cosmetics
zpor766267650,32,4.8,22.753659,75.903365,22.773659,75.923365,2022-03-07,09:30:00,09:35:00,Stormy,Low ,scooter ,Metropolitian ,100.0,Snacks
rxfg748489108,31,4.8,18.543626,73.905101,18.583626,73.945101,2022-03-15,16:15:00,16:20:00,Cloudy,Medium ,motorcycle ,Metropolitian ,95.0,Snacks
ifzh038597668,28,4.7,17.411028,78.329645,17.481028,78.399645,2022-03-04,22:30:00,22:35:00,Windy,Low ,scooter ,Urban ,85.0,Pet Supplies
vwne871291890,24,4.7,22.569358,88.433452,22.659358,88.523452,2022-02-14,17:45:00,18:00:00,Sandstorms,Medium ,scooter ,Urban ,90.0,Books
nvkv892242670,27,4.4,26.905287,75.794592,26.925287,75.814592,2022-03-09,10:20:00,10:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75.0,Home
tfpw264934804,37,4.7,12.913041,77.683237,12.983041,77.753237,2022-03-14,18:35:00,18:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,195.0,Electronics
rmgo277916637,39,4.3,23.353783,85.326967,23.483783,85.456967,2022-03-31,19:15:00,19:30:00,Windy,Jam ,motorcycle ,Metropolitian ,35.0,Grocery
rjuk855079528,34,4.8,23.374878,85.335739,23.454878,85.415739,2022-03-02,17:30:00,17:45:00,Windy,Medium ,motorcycle ,Metropolitian ,25.0,Grocery
opms922781586,38,5.0,21.175104,72.804342,21.255104,72.884342,2022-03-04,22:40:00,22:45:00,Cloudy,Low ,scooter ,Metropolitian ,135.0,Shoes
ivpy820825330,29,4.7,13.054347,80.257221,13.104347,80.307221,2022-03-28,18:30:00,18:35:00,Cloudy,Medium ,motorcycle ,Urban ,60.0,Toys
hdce688458513,31,4.8,23.374989,85.335486,23.404989,85.365486,2022-03-19,22:55:00,23:00:00,Sunny,Low ,motorcycle ,Metropolitian ,115.0,Snacks
gxan859732316,33,4.9,22.547186,88.35068,22.567186,88.37068,2022-02-17,11:20:00,11:35:00,Stormy,High ,motorcycle ,Metropolitian ,36.0,Grocery
kzbu064137694,25,5.0,26.892312,75.806896,26.982312,75.896896,2022-03-20,21:30:00,21:35:00,Fog,Jam ,motorcycle ,Metropolitian ,210.0,Toys
ugxo576067618,39,3.8,19.12663,72.829976,19.25663,72.959976,2022-03-12,23:20:00,23:25:00,Cloudy,Low ,scooter ,Metropolitian ,185.0,Home
pnrw431937733,26,4.6,27.160934,78.044095,27.290934,78.174095,2022-02-16,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,150.0,Shoes
xhqi749945004,30,4.8,22.722634,75.886959,22.742634,75.906959,2022-04-01,08:55:00,09:00:00,Windy,Low ,scooter ,Urban ,130.0,Sports
bnnr851834947,20,4.7,26.956431,75.776649,27.096431,75.916649,2022-03-08,21:45:00,21:55:00,Windy,Jam ,motorcycle ,Metropolitian ,125.0,Kitchen
tgte845838682,23,4.6,18.927584,72.832585,19.007584,72.912585,2022-03-04,18:20:00,18:25:00,Fog,Medium ,motorcycle ,Urban ,195.0,Home
rndx903920678,24,4.9,18.530963,73.828972,18.540963,73.838972,2022-03-03,10:10:00,10:20:00,Sandstorms,Low ,scooter ,Urban ,50.0,Snacks
woyb459293049,34,4.4,22.552672,88.352885,22.622672,88.422885,2022-02-12,22:55:00,23:10:00,Fog,Low ,motorcycle ,Metropolitian ,200.0,Electronics
wsri799484644,23,4.9,18.536718,73.830327,18.616719,73.910327,2022-03-06,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205.0,Books
exyc683633861,21,4.9,21.15276,72.778059,21.22276,72.848059,2022-03-12,23:00:00,23:15:00,Windy,Low ,motorcycle ,Metropolitian ,50.0,Kitchen
oels853255874,36,4.8,23.232357,77.429989,23.312357,77.509989,2022-02-18,19:30:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian ,195.0,Clothing
brnd208997655,22,4.6,22.761593,75.886362,22.811593,75.936362,2022-03-28,19:10:00,19:15:00,Fog,Jam ,scooter ,Metropolitian ,135.0,Sports
kfhd623107769,28,4.8,21.173493,72.801953,21.263493,72.891953,2022-03-27,19:50:00,20:05:00,Stormy, NaN ,scooter ,Metropolitian ,95.0,Jewelry
extd941092460,15,4.9,18.53408,73.89852,18.58408,73.94852,2022-03-03,20:25:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,85.0,Kitchen
ppqi698287741,35,4.8,13.044694,80.26147,13.124694,80.34147,2022-03-29,21:50:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian ,220.0,Jewelry
ftxu257921170,21,4.6,26.911378,75.789034,26.951378,75.829034,2022-04-01,16:15:00,16:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,55.0,Snacks
ohfz488690337,22,4.9,12.979096,77.640625,13.109096,77.770625,2022-03-10,22:20:00,22:35:00,Fog,Low ,motorcycle ,Other,130.0,Books
hjje440881295,30,4.7,11.010375,76.95295,11.060375,77.00295,2022-03-01,18:50:00,19:05:00,Stormy,Medium ,scooter ,Metropolitian ,130.0,Books
zqcy759656108,24,4.7,12.321214,76.621094,12.361214,76.661094,2022-04-05,16:35:00,16:45:00,Sunny,Medium ,motorcycle ,Urban ,75.0,Kitchen
ucak745030472,29,4.9,22.753839,75.897429,22.823839,75.967429,2022-03-18,19:45:00,19:50:00,Fog,Jam ,scooter ,Metropolitian ,185.0,Sports
dxtj319166247,28,4.8,26.913987,75.752891,26.953987,75.792891,2022-03-30,15:15:00,15:20:00,Cloudy,Medium ,scooter ,Urban ,17.0,Grocery
kitt337907719,28,4.8,12.981615,80.231598,13.111615,80.361598,2022-03-02,22:50:00,23:05:00,Stormy,Low ,motorcycle ,Metropolitian ,120.0,Cosmetics
dvkw198193286,28,5.0,22.725748,75.898497,22.815748,75.988497,2022-03-08,00:00:00,00:15:00,Windy,Low ,van,Metropolitian ,55.0,Outdoors
xqkm789529983,24,4.8,12.972793,80.249982,13.102793,80.379982,2022-03-06,19:50:00,20:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,150.0,Apparel
uxnt196160734,15,4.1,30.914057,75.83982,30.984057,75.90982,2022-02-14,21:15:00,21:30:00,Sunny,Jam ,scooter ,Other,155.0,Toys
hgqd672005050,29,4.9,11.000762,76.981876,11.090762,77.071876,2022-04-04,21:40:00,21:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,125.0,Toys
nrgt655064427,39,4.7,13.066762,80.251865,13.076762,80.261865,2022-03-09,09:15:00,09:20:00,Windy,Low ,scooter ,Metropolitian ,125.0,Toys
pign307670486,36,4.6,12.326356,76.619103,12.356356,76.649103,2022-03-13,17:50:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,110.0,Skincare
cmiy697846170,23,4.8,22.761226,75.887522,22.841226,75.967522,2022-03-06,21:40:00,21:45:00,Sunny,Jam ,scooter ,Urban ,95.0,Sports
svlw573443641,15,3.8,18.536562,73.896485,18.666562,74.026485,2022-03-27,19:40:00,19:50:00,Stormy,Jam ,scooter ,Urban ,160.0,Toys
wkyn138619655,38,4.5,13.054347,80.257221,13.104347,80.307221,2022-03-05,20:45:00,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,145.0,Books
pdpv628261886,29,4.6,26.902908,75.792934,27.012908,75.902934,2022-03-25,23:35:00,23:50:00,Fog,Low ,scooter ,Metropolitian ,105.0,Outdoors
ebtw655648192,27,4.5,26.90294,75.793007,26.99294,75.883007,2022-03-10,21:40:00,21:45:00,Windy,Jam ,scooter ,Metropolitian ,130.0,Sports
hqju352058882,35,4.6,26.892312,75.806896,27.022313,75.936896,2022-03-25,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian ,255.0,Pet Supplies
rvxp980815851,21,4.6,18.55144,73.804855,18.58144,73.834855,2022-03-13,20:45:00,21:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,135.0,Outdoors
wzmv373637225,15,4.6,23.357804,85.325146,23.397804,85.365146,2022-04-03,16:10:00,16:15:00,Cloudy,Medium ,scooter ,Metropolitian ,85.0,Home
eamn881338159,39,5.0,22.722634,75.886959,22.742634,75.906959,2022-03-13,08:20:00,08:30:00,Cloudy,Low ,van,Metropolitian ,90.0,Apparel
huhy242117286,27,4.7,19.055831,72.833984,19.115831,72.893984,2022-03-01,23:00:00,23:05:00,Stormy,Low ,scooter ,Metropolitian ,75.0,Skincare
gwnt537190370,35,4.8,11.008638,76.984311,11.028638,77.004311,2022-03-17,11:20:00,11:30:00,Cloudy,High ,motorcycle ,Metropolitian ,135.0,Cosmetics
qsyq438659561,28,5.0,26.902328,75.794257,26.942328,75.834257,2022-04-01,13:15:00,13:25:00,Windy,High ,scooter ,Metropolitian ,105.0,Pet Supplies
bxmp908266441,37,4.8,13.091809,80.219104,13.121809,80.249104,2022-03-21,22:25:00,22:30:00,Sunny,Low ,motorcycle ,Urban ,60.0,Pet Supplies
qkwq310213954,36,4.8,12.933298,77.614293,12.983298,77.664293,2022-04-03,23:35:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,110.0,Pet Supplies
oolu940481971,27,4.8,27.163303,78.057044,27.303303,78.197044,2022-02-16,23:50:00,00:00:00,Stormy,Low ,scooter ,Metropolitian ,90.0,Clothing
drgh498946193,32,5.0,12.934179,77.615797,12.994179,77.675797,2022-03-26,23:35:00,23:50:00,Sunny,Low ,motorcycle ,Metropolitian ,80.0,Shoes
mtcr221173183,22,4.8,18.539299,73.897902,18.569299,73.927902,2022-03-28,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian ,20.0,Grocery
ncnc584203263,29,4.3,22.751234,75.88949,22.781234,75.91949,2022-03-19,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,Urban ,220.0,Outdoors
aeuz262262868,24,4.6,17.458998,78.500366,17.538998,78.580366,2022-03-12,19:40:00,19:55:00,Fog, NaN ,motorcycle ,Metropolitian ,38.0,Grocery
ewye976989972,30,5.0,21.15276,72.778059,21.28276,72.908059,2022-03-23,17:10:00,17:15:00,Stormy,Medium ,motorcycle ,Metropolitian ,185.0,Books
kqub936334770,25,4.5,26.905287,75.794592,26.915287,75.804592,2022-03-01,10:00:00,10:05:00,Stormy,Low ,scooter ,Urban ,80.0,Home
cynm740325829,38,4.9,12.979096,77.640625,12.989096,77.650625,2022-03-26,09:35:00,09:45:00,Sunny,Low ,motorcycle ,Urban ,130.0,Toys
yalk869869009,35,4.2,21.183434,72.814492,21.243434,72.874492,2022-04-03,00:00:00,00:05:00,Windy,Low ,motorcycle ,Urban ,120.0,Clothing
ijbv680529287,38,4.2,12.316967,76.603067,12.406967,76.693067,2022-03-27,19:20:00,19:30:00,Sunny,Jam ,scooter ,Urban ,165.0,Pet Supplies
fryg770479707,30,5.0,23.184992,77.417227,23.244992,77.477227,2022-02-15,22:20:00,22:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,145.0,Kitchen
uwok406160969,25,4.6,19.1093,72.825451,19.1793,72.895451,2022-03-14,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,225.0,Electronics
dwgu964602157,24,4.5,26.849596,75.800512,26.879596,75.830512,2022-03-05,23:15:00,23:20:00,Stormy,Low ,motorcycle ,Metropolitian ,90.0,Shoes
plst305855182,20,4.6,22.32,73.17,22.45,73.3,2022-03-10,19:30:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,150.0,Apparel
zrpq813560282,26,4.8,26.911927,75.797282,26.991927,75.877282,2022-03-27,20:20:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,190.0,Clothing
fitr462640911,36,4.6,19.221315,72.862381,19.301315,72.942381,2022-03-02,20:40:00,20:50:00,Sunny,Jam ,scooter ,Metropolitian ,90.0,Kitchen
free869467861,26,4.9,12.3085,76.665808,12.3385,76.695808,2022-04-03,21:40:00,21:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,140.0,Apparel
uvvq389339705,36,4.7,13.081878,80.248519,13.161878,80.328519,2022-03-06,20:40:00,20:50:00,Stormy,Jam ,scooter ,Metropolitian ,140.0,Snacks
ntvz882330474,20,4.6,13.022394,80.242439,13.092394,80.312439,2022-03-29,19:15:00,19:20:00,Windy,Jam ,motorcycle ,Urban ,150.0,Books
rwmk327867739,34,4.9,12.304569,76.643622,12.344569,76.683622,2022-04-01,15:50:00,15:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,145.0,Snacks
nbtb320230472,28,4.7,13.058616,80.264151,13.138616,80.344151,2022-04-06,22:25:00,22:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,110.0,Home
ohze761414069,22,4.8,22.761593,75.886362,22.771593,75.896362,2022-03-09,09:45:00,09:55:00,Fog,Low ,scooter ,Metropolitian ,65.0,Outdoors
ayaz132478544,31,4.9,17.45971,78.368855,17.46971,78.378855,2022-03-26,10:00:00,10:10:00,Windy,Low ,scooter ,Metropolitian ,145.0,Apparel
osdy640862265,32,4.6,12.337928,76.617889,12.397928,76.677889,2022-03-17,21:20:00,21:30:00,Fog,Jam ,scooter ,Metropolitian ,125.0,Books
uvyy370020833,29,4.6,26.469003,80.316344,26.579003,80.426344,2022-02-12,22:55:00,23:05:00,Sandstorms,Low ,scooter ,Metropolitian ,80.0,Home
uukj703038347,30,4.8,18.994237,72.825553,19.034237,72.865553,2022-04-05,13:00:00,13:10:00,Sandstorms,High ,scooter ,Urban ,145.0,Clothing
joho495798943,22,5.0,12.337928,76.617889,12.347928,76.627889,2022-03-07,11:55:00,12:05:00,Sandstorms,High ,scooter ,Metropolitian ,80.0,Skincare
viin268221671,25,4.9,12.972532,77.608179,13.002532,77.638179,2022-04-05,23:35:00,23:45:00,Windy,Low ,scooter ,Metropolitian ,85.0,Snacks
tqld761290890,39,4.8,26.911378,75.789034,26.941378,75.819034,2022-03-09,17:15:00,17:30:00,Stormy,Medium ,scooter ,Urban ,150.0,Shoes
zowb416004967,30,4.1,22.751234,75.88949,22.861234,75.99949,2022-03-12,23:30:00,23:40:00,Cloudy,Low ,motorcycle ,Urban ,195.0,Books
hxsv146301375,30,4.9,11.024839,77.007003,11.044839,77.027003,2022-03-03,11:10:00,11:15:00,Windy,High ,motorcycle ,Metropolitian ,25.0,Grocery
vcrk401368337,22,5.0,21.186438,72.794115,21.316438,72.924115,2022-03-27,00:00:00,00:15:00,Stormy,Low ,scooter ,Metropolitian ,10.0,Grocery
mhkw290830083,39,4.7,21.175975,72.795503,21.215975,72.835503,2022-03-11,14:00:00,14:15:00,Windy,High ,scooter ,Metropolitian ,145.0,Cosmetics
kfcu924212731,20,5.0,26.483672,80.320708,26.623672,80.460708,2022-02-18,20:55:00,21:10:00,Cloudy,Jam ,scooter ,Metropolitian ,190.0,Jewelry
rxjl381247495,29,4.7,18.539299,73.897902,18.589299,73.947902,2022-03-17,18:25:00,18:30:00,Windy,Medium ,scooter ,Other,21.0,Grocery
tuta922105802,24,4.6,19.065838,72.832658,19.095838,72.862658,2022-03-28,19:40:00,19:55:00,Sunny,Jam ,scooter ,Metropolitian ,55.0,Shoes
koix478559898,33,4.9,23.357804,85.325146,23.467804,85.435146,2022-03-08,19:00:00,19:10:00,Sunny,Medium ,scooter ,Urban ,75.0,Toys
wqat343494398,35,4.0,22.728163,75.884212,22.778163,75.934212,2022-03-03,20:25:00,20:30:00,Cloudy,Jam ,scooter ,Metropolitian ,185.0,Electronics
jnsg096646298,26,4.7,12.326356,76.619103,12.396356,76.689103,2022-03-02,19:15:00,19:30:00,Stormy,Jam ,scooter ,Metropolitian ,95.0,Jewelry
eftv183377462,25,4.9,26.902908,75.792934,27.012908,75.902934,2022-03-14,17:35:00,17:50:00,Sunny,Medium ,scooter ,Urban ,80.0,Shoes
vbov706169890,37,5.0,10.027364,76.308258,10.087364,76.368258,2022-02-13,21:25:00,21:35:00,Windy,Jam ,scooter ,Metropolitian ,135.0,Snacks
mvfm680151780,38,4.9,21.149569,72.772697,21.209569,72.832697,2022-04-03,18:15:00,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,130.0,Shoes
xlpe045102396,38,4.5,26.956431,75.776649,27.096431,75.916649,2022-03-12,19:00:00,19:05:00,Stormy,Medium ,scooter ,Metropolitian ,180.0,Sports
cejy226046554,32,4.3,12.986047,80.218114,13.046047,80.278114,2022-03-11,20:25:00,20:30:00,Fog,Jam ,motorcycle ,Metropolitian ,165.0,Pet Supplies
czrj276469828,25,4.7,22.751234,75.88949,22.841234,75.97949,2022-03-12,18:00:00,18:15:00,Stormy,Medium ,motorcycle ,Other,145.0,Cosmetics
isjt130284891,38,4.6,17.440827,78.393391,17.490827,78.443391,2022-03-05,19:50:00,20:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,230.0,Clothing
feae494105353,33,4.2,26.902328,75.794257,26.952328,75.844257,2022-03-11,19:10:00,19:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,230.0,Clothing
jxrf169692899,20,4.7,-15.546594,73.760431,15.606594,73.820431,2022-02-13,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145.0,Toys
efdx471867417,35,4.6,22.307898,73.167788,22.437898,73.297788,2022-04-06,22:15:00,22:25:00,Stormy,Low ,scooter ,Urban ,105.0,Jewelry
dxpp270325088,37,4.0,21.186884,72.793616,21.296884,72.903616,2022-03-06,21:40:00,21:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,47.0,Grocery
infm664974136,29,4.4,22.725835,75.887648,22.745835,75.907648,2022-03-24,11:00:00,11:10:00,Stormy,Low ,motorcycle ,Metropolitian ,90.0,Kitchen
hpnm290643169,30,4.8,26.913483,75.803139,27.023483,75.913139,2022-03-08,17:35:00,17:45:00,Sandstorms,Medium ,scooter ,Urban ,110.0,Home
mgrx755723874,31,4.6,12.975377,77.696664,13.055377,77.776664,2022-03-10,22:15:00,22:30:00,Sandstorms,Low ,scooter ,Urban ,120.0,Clothing
gsxp713225103,24,4.5,22.732225,75.874765,22.842225,75.984765,2022-03-23,21:15:00,21:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,115.0,Outdoors
fovj902160238,21,4.6,22.310329,73.169083,22.380329,73.239083,2022-04-02,23:10:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian ,120.0,Sports
vzak930805113,35,5.0,11.025083,77.015393,11.115083,77.105393,2022-03-06,23:55:00,00:05:00,Stormy,Low ,scooter ,Metropolitian ,80.0,Snacks
wqbn742164110,33,4.1,19.120083,72.907385,19.190083,72.977385,2022-04-04,19:35:00,19:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,205.0,Toys
hfhp615114180,27,4.6,12.316967,76.603067,12.426967,76.713067,2022-03-02,17:25:00,17:30:00,Cloudy,Medium ,motorcycle ,Other,205.0,Clothing
fpeb630346665,39,4.0,12.321214,76.621094,12.391214,76.691094,2022-03-16,17:40:00,17:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,190.0,Kitchen
nysz428512850,24,4.6,17.433809,78.386744,17.453809,78.406744,2022-03-17,11:50:00,12:05:00,Windy,High ,motorcycle ,Metropolitian ,100.0,Kitchen
yclh606693743,31,4.0,11.016298,76.972076,11.056298,77.012076,2022-03-28,15:50:00,15:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170.0,Snacks
eoyw264695592,29,4.6,19.207222,72.972281,19.317222,73.082281,2022-03-16,21:45:00,22:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,185.0,Clothing
cqgf277187595,25,4.6,23.374989,85.335486,23.464989,85.425486,2022-03-16,20:00:00,20:05:00,Sandstorms,Jam ,scooter ,Metropolitian ,80.0,Kitchen
jnmr186460460,21,4.6,12.297954,76.665169,12.377954,76.745169,2022-03-16,18:45:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,170.0,Books
ybno365477309,38,4.9,22.310237,73.158921,22.380237,73.228921,2022-03-02,22:55:00,23:10:00,Sunny,Low ,scooter ,Metropolitian ,115.0,Shoes
vfhe855243438,31,4.9,12.970221,77.645396,13.060221,77.735396,2022-03-06,20:20:00,20:25:00,Windy,Jam ,scooter ,Metropolitian ,145.0,Jewelry
zhvc197658271,23,4.2,22.310526,73.170937,22.380526,73.240937,2022-03-12,18:50:00,18:55:00,Stormy,Medium ,motorcycle ,Urban ,175.0,Jewelry
awdg688478059,35,4.8,12.975377,77.696664,13.025377,77.746664,2022-03-07,23:55:00,00:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,90.0,Kitchen
qupd691357930,39,4.4,22.308096,73.167753,22.338096,73.197753,2022-04-01,17:15:00,17:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,155.0,Home
kmtr436001502,28,4.7,12.304569,76.643622,12.344569,76.683622,2022-03-03,12:15:00,12:30:00,Sunny,High ,motorcycle ,Urban ,55.0,Clothing
dcjq369735860,27,4.6,19.1813,72.836191,19.2313,72.886191,2022-03-11,20:25:00,20:30:00,Stormy,Jam ,van,Urban ,145.0,Toys
xymd067773155,37,4.8,30.873988,75.842739,30.963988,75.932739,2022-02-14,20:15:00,20:25:00,Windy,Jam ,scooter ,Metropolitian ,135.0,Kitchen
sqtm450286045,32,4.7,18.533811,73.899315,18.563811,73.929315,2022-03-11,17:35:00,17:50:00,Sandstorms,Medium ,scooter ,Metropolitian ,150.0,Pet Supplies
bqaj634508884,33,4.1,23.39925,85.390464,23.52925,85.520464,2022-03-29,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,160.0,Jewelry
dmmp119908815,36,4.7,19.003517,72.82765,19.033517,72.85765,2022-03-01,23:00:00,23:15:00,Sandstorms,Low ,van,Metropolitian ,145.0,Kitchen
lojq488482902,36,4.3,21.160522,72.771477,21.220522,72.831477,2022-04-01,21:00:00,21:15:00,Sandstorms,Jam ,van,Metropolitian ,160.0,Cosmetics
uhyq391997681,22,4.7,17.451976,78.385883,17.501976,78.435883,2022-03-01,17:30:00,17:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,115.0,Pet Supplies
xftk326814718,21,4.6,22.761593,75.886362,22.801593,75.926362,2022-03-28,16:45:00,16:50:00,Fog,Medium ,motorcycle ,Metropolitian ,130.0,Snacks
qiuy817789680,35,4.5,18.546947,73.900626,18.576947,73.930626,2022-03-03,23:10:00,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,135.0,Kitchen
pgyt519102035,34,4.8,22.725835,75.887648,22.855835,76.017648,2022-03-18,21:50:00,21:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,215.0,Pet Supplies
isug830737615,15,4.7,18.520016,73.830547,18.580016,73.890547,2022-04-01,17:30:00,17:35:00,Cloudy,Medium ,scooter ,Metropolitian ,80.0,Jewelry
mevk873975968,23,4.7,12.304569,76.643622,12.434569,76.773622,2022-03-02,22:45:00,22:55:00,Sandstorms,Low ,motorcycle ,Urban ,80.0,Sports
frsu078164876,23,4.7,26.849596,75.800512,26.989596,75.940512,2022-03-02,20:00:00,20:05:00,Fog,Jam ,motorcycle ,Metropolitian ,240.0,Toys
jbow828636115,22,4.4,19.874449,75.360232,19.984449,75.470232,2022-02-12,17:15:00,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,195.0,Outdoors
hzvf550637519,33,4.5,17.45971,78.368855,17.53971,78.448855,2022-03-06,19:20:00,19:35:00,Stormy,Jam ,scooter ,Urban ,175.0,Kitchen
pptv161931085,29,4.6,18.546947,73.900626,18.636947,73.990626,2022-03-18,22:10:00,22:25:00,Stormy,Low ,motorcycle ,Urban ,120.0,Pet Supplies
ppej396980672,20,4.6,22.722634,75.886959,22.852634,76.016959,2022-03-08,20:15:00,20:20:00,Windy,Jam ,motorcycle ,Metropolitian ,130.0,Electronics
semx001117179,20,4.7,12.325461,76.632278,12.385461,76.692278,2022-03-05,23:30:00,23:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,95.0,Cosmetics
sozu200605179,24,4.4,11.003669,76.976494,11.023669,76.996494,2022-03-24,11:25:00,11:35:00,Windy,High ,motorcycle ,Metropolitian ,170.0,Jewelry
nxkw893997870,20,4.9,11.024839,77.007003,11.034839,77.017003,2022-03-19,11:55:00,12:10:00,Sandstorms,High ,motorcycle ,Urban ,85.0,Home
mbqb854396458,28,4.7,11.021278,76.995017,11.111278,77.085017,2022-03-27,21:25:00,21:40:00,Stormy,Jam ,scooter ,Metropolitian ,145.0,Pet Supplies
wphi807993068,32,4.8,26.482419,80.320939,26.572419,80.410939,2022-02-16,20:10:00,20:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,220.0,Books
wrzu413211805,36,4.8,22.75004,75.902847,22.76004,75.912847,2022-03-19,08:20:00,08:30:00,Sandstorms,Low ,motorcycle ,Urban ,135.0,Clothing
ejsq217046138,23,4.7,18.994049,72.825203,19.044049,72.875203,2022-04-05,22:30:00,22:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,95.0,Electronics
lrds708812627,22,6.0,21.183434,72.814492,21.253434,72.884492,2022-03-16,21:50:00,22:05:00,Stormy,Jam ,van,Metropolitian ,125.0,Pet Supplies
ioih538554468,29,4.8,21.149669,72.772629,21.239669,72.862629,2022-03-18,20:40:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,150.0,Shoes
bete036087771,23,4.5,23.351489,85.324253,23.361489,85.334253,2022-03-01,10:20:00,10:25:00,Fog,Low ,motorcycle ,Metropolitian ,115.0,Jewelry
ufae289501860,28,4.8,17.430448,78.418213,17.450448,78.438213,2022-03-15,09:25:00,09:35:00,Sunny,Low ,motorcycle ,Metropolitian ,95.0,Shoes
vnih047964175,22,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-13,20:15:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,165.0,Outdoors
cddf063695641,37,4.9,11.016298,76.972076,11.046298,77.002076,2022-04-01,23:45:00,00:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,110.0,Apparel
layh729492910,32,4.8,12.323994,76.626167,12.433994,76.736167,2022-04-04,22:35:00,22:50:00,Cloudy,Low ,motorcycle ,Urban ,185.0,Skincare
essk207754652,20,4.6,18.563934,73.915367,18.593934,73.945367,2022-03-07,19:30:00,19:35:00,Sunny,Jam ,scooter ,Urban ,50.0,Pet Supplies
yrih838332088,30,4.1,21.160437,72.774209,21.240437,72.854209,2022-03-12,20:45:00,20:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,185.0,Cosmetics
vdmi492416566,21,4.5,21.185047,72.80859,21.235047,72.85859,2022-03-13,20:25:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145.0,Electronics
svem176400459,20,4.5,22.751234,75.88949,22.861234,75.99949,2022-03-25,22:30:00,22:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95.0,Apparel
doon224879164,34,4.8,10.006881,76.345397,10.116881,76.455397,2022-02-14,21:15:00,21:30:00,Sunny,Jam ,scooter ,Metropolitian ,140.0,Pet Supplies
ymsk030400198,21,4.9,12.352058,76.60665,12.432058,76.68665,2022-04-04,17:45:00,18:00:00,Fog,Medium ,motorcycle ,Metropolitian ,125.0,Clothing
